"","state","Region","yearq","year","quarter","Income","Population","Per_cap_Inc","index_nsa","index_sa","PCEPILFE","TOTRESNS","BPCCRO1Q156NBEA","FEDFUNDS","GDPC1","GDPDEF","MORTGAGE30US","inflation","rPer_cap_Inc","rTOTRESNS","rGDPC1","rindex_nsa","index_nsag","subregion","region"
"1","AL",5,2001 Q1,2001,1,111152.5,4452173,24965.8986746472,144.54,144.22,81.698,39.61,1.8,5.59,13222.69,79.204,7.01,1.0187291136715,24506.9060455826,38.8817787461137,12979.593713922,141.882663467894,0.390536306951997,"East South","Southeast"
"2","AL",5,2001 Q2,2001,2,112370.8,4452173,25239.5403323276,146.4,145.48,82.044,38.569,1.9,4.33,13299.984,79.683,7.13,1.02304354331887,24671.0323301076,37.7002525961679,13000.4085230364,143.102413339184,0.859689155444927,"East South","Southeast"
"3","AL",5,2001 Q3,2001,3,112338.3,4452173,25232.2405261431,147.08,146.25,82.465,39.33,1.7,3.5,13244.784,80.004,6.96,1.02829318170482,24537.982916808,38.2478467228521,12880.3576991936,143.033137452252,-0.0484100060333675,"East South","Southeast"
"4","AL",5,2001 Q4,2001,4,112758.1,4452173,25326.5315611051,147.55,147.33,82.637,44.632,1.7,2.13,13280.859,80.268,6.77,1.03043792707866,24578.4155411545,43.313623098612,12888.5580111088,143.191546159711,0.110749655834795,"East South","Southeast"
"5","AL",5,2002 Q1,2002,1,113357.3,4467634,25373.0050402517,148.81,148.55,82.862,43.722,1.5,1.73,13397.002,80.533,6.97,1.03324355329443,24556.6545848281,42.315289420965,12965.9671790688,144.022190630204,0.580093233693715,"East South","Southeast"
"6","AL",5,2002 Q2,2002,2,114937.8,4467634,25726.7717095895,150.59,149.69,83.366,40.935,1.6,1.75,13478.152,80.821,6.81,1.03952815601776,24748.5087928201,39.378442770434,12965.6440010556,144.863801069981,0.584361643225575,"East South","Southeast"
"7","AL",5,2002 Q3,2002,3,115665.8,4467634,25889.7214946435,151.7,150.7,83.745,39.416,1.9,1.74,13538.072,81.194,6.29,1.0442540775101,24792.5500625044,37.745603152427,12964.3467921906,145.271158875157,0.281200549873289,"East South","Southeast"
"8","AL",5,2002 Q4,2002,4,116806.3,4467634,26145.0020301573,153.57,153.37,84.109,38.67,1.7,1.44,13559.032,81.654,6.08,1.04879295725473,24928.6590354243,36.8709569725,12928.225639016,146.425468380316,0.794589589631677,"East South","Southeast"
"9","AL",5,2003 Q1,2003,1,118377.4,4480089,26423.0018644719,154.46,154.29,84.293,42.867,1.7,1.25,13634.253,82.025,5.84,1.05108733602673,25138.7310633527,40.7834806211666,12971.5700424472,146.952583963081,0.359989002320325,"East South","Southeast"
"10","AL",5,2003 Q2,2003,2,119079.3,4480089,26579.6728591776,156.73,155.81,84.558,41.174,1.4,1.25,13751.543,82.266,5.51,1.05439174023642,25208.5366803213,39.0500024125452,13042.1573645072,148.644942879444,1.15163603845692,"East South","Southeast"
"11","AL",5,2003 Q3,2003,3,120702.4,4480089,26941.9647690035,159.85,158.66,84.897,43.593,1.3,1.02,13985.073,82.712,6.03,1.05861888373485,25450.107855578,41.1791256228135,13210.6778132089,150.998628926817,1.58342826992938,"East South","Southeast"
"12","AL",5,2003 Q4,2003,4,122685.2,4480089,27384.5452623821,159.3,159.11,85.218,43.12,1.4,1,14145.645,83.201,5.92,1.06262157713602,25770.7408277828,40.5788861508132,13312.024999648,149.912257973668,-0.719457494992309,"East South","Southeast"
"13","AL",5,2004 Q1,2004,1,125134.6,4503491,27786.1330243582,160.48,160.43,85.702,45.462,1.7,1,14221.147,83.82,5.6,1.06865679086239,26000.9885886144,42.5412540197428,13307.4969640382,150.169821941145,0.171809811258107,"East South","Southeast"
"14","AL",5,2004 Q2,2004,2,127744.8,4503491,28365.7278320308,163.93,162.91,86.238,46.064,2,1.01,14329.523,84.504,6.11,1.07534041598085,26378.370430872,42.8366676407152,13325.569082168,152.444749182495,1.51490306903453,"East South","Southeast"
"15","AL",5,2004 Q3,2004,3,129787.1,4503491,28819.2204669666,167.81,166.47,86.605,46.777,2,1.43,14464.984,85.056,5.89,1.07991670407502,26686.5216161752,43.3153777726459,13394.536768824,155.391614340973,1.93307094818374,"East South","Southeast"
"16","AL",5,2004 Q4,2004,4,132293,4503491,29375.655463728,168.84,168.68,86.994,45.665,2.1,1.95,14609.876,85.712,5.74,1.08476732006584,27080.1442118897,42.0965852817436,13468.2117812263,155.646281812539,0.163887525491975,"East South","Southeast"
"17","AL",5,2005 Q1,2005,1,133147.8,4530729,29387.7210488643,171.74,171.84,87.6,50.438,2.2,2.47,14771.602,86.391,5.77,1.09232380667365,26903.8547629535,46.1749526027397,13523.0981049315,157.22444109589,1.01393959751147,"East South","Southeast"
"18","AL",5,2005 Q2,2005,2,135407.9,4530729,29886.559094574,175.64,174.43,88.032,46.543,2.1,2.94,14839.782,86.996,5.71,1.09771060900793,27226.2642351469,42.4000639312977,13518.8472063795,160.005741548528,1.76900005702107,"East South","Southeast"
"19","AL",5,2005 Q3,2005,3,136796.6,4530729,30193.0660606715,179.48,177.94,88.387,47.08,2.1,3.46,14972.054,87.783,5.76,1.10213726370393,27395.0142645594,42.7170022740901,13584.5638225531,162.847229569959,1.77586628700431,"East South","Southeast"
"20","AL",5,2005 Q4,2005,4,139957,4530729,30890.6138504422,182.96,182.91,88.89,44.756,2.2,3.98,15066.597,88.489,6.23,1.10840939697741,27869.3179024644,40.3785822477219,13592.9892340196,165.065363482956,1.36209496400686,"East South","Southeast"
"21","AL",5,2006 Q1,2006,1,142775.3,4569805,31243.193090296,187.21,187.46,89.41,47.149,2.1,4.46,15267.026,89.107,6.25,1.1148935108983,28023.4773858559,42.2901376132424,13693.7078301756,167.917382395705,1.72781185135986,"East South","Southeast"
"22","AL",5,2006 Q2,2006,2,144756.7,4569805,31676.7783308041,192.49,190.98,90,44.73,2.3,4.91,15302.705,89.852,6.6,1.12225048630854,28226.1212779685,39.857412,13635.7303353333,171.521422666667,2.14631756375786,"East South","Southeast"
"23","AL",5,2006 Q3,2006,3,145895.9,4569805,31926.0668671858,195.46,193.68,90.527,44.925,2.5,5.25,15326.368,90.481,6.56,1.12882188637837,28282.6433934719,39.7981298397163,13577.3129356766,173.153977929237,0.951808373081547,"East South","Southeast"
"24","AL",5,2006 Q4,2006,4,147275.5,4569805,32227.9615869824,196.47,196.52,91.011,41.714,2.3,5.25,15456.928,90.815,6.24,1.13485710010474,28398.2552376047,36.7570507301315,13620.1535845997,173.123118304381,-0.0178220709826284,"East South","Southeast"
"25","AL",5,2007 Q1,2007,1,150248.4,4628981,32458.2019239223,198.22,198.67,91.584,44.607,2.4,5.26,15493.328,91.708,6.21,1.14200209486757,28422.1912287176,39.060348663522,13566.8122410901,173.572361111111,0.259493250312461,"East South","Southeast"
"26","AL",5,2007 Q2,2007,2,152018,4628981,32840.4890838826,202.84,201.14,91.973,42.498,2.1,5.25,15582.085,92.301,6.36,1.1468527108584,28635.3153922461,37.0561970143412,13586.823183543,176.866652604569,1.89793551943951,"East South","Southeast"
"27","AL",5,2007 Q3,2007,3,152837.4,4628981,33017.5042844203,202.78,200.7,92.368,42.909,2,5.07,15666.738,92.776,6.55,1.15177814354831,28666.548735421,37.2545704573012,13602.2185242508,176.058211501819,-0.457090746528333,"East South","Southeast"
"28","AL",5,2007 Q4,2007,4,154204.2,4628981,33312.774452952,200.69,200.86,92.963,42.05,2.3,4.5,15761.967,93.145,6.22,1.15919746620779,28737.7909493985,36.2750965437862,13597.3097418543,173.128397749642,-1.66411650282282,"East South","Southeast"
"29","AL",5,2008 Q1,2008,1,155057.1,4672840,33182.6255553368,198.63,199.34,93.519,44.891,2.1,3.18,15671.383,93.489,5.87,1.16613048032321,28455.3282117622,38.4956921695057,13438.7903107176,170.332568568954,-1.61488768857634,"East South","Southeast"
"30","AL",5,2008 Q2,2008,2,161916.5,4672840,34650.5551227947,198.99,197.25,93.912,45.035,2.2,2.09,15752.308,93.99,6.09,1.17103097411342,29589.7853163349,38.4575651673907,13451.6578538206,169.927187579862,-0.23799382143867,"East South","Southeast"
"31","AL",5,2008 Q3,2008,3,157016.7,4672840,33601.9850882975,196.43,194.07,94.43,45.977,2.2,1.94,15667.032,94.69,6.32,1.17749014913462,28536.9564348311,39.0466111617071,13305.4463440856,166.820928518479,-1.82799415774643,"East South","Southeast"
"32","AL",5,2008 Q4,2008,4,155477,4672840,33272.4852552195,191.27,191.57,94.593,314.799,1.6,0.51,15328.027,94.986,5.84,1.17952266945982,28208.4322045773,266.886773905046,12995.1101380863,162.158816402905,-2.79468059372286,"East South","Southeast"
"33","AL",5,2009 Q1,2009,1,153254.1,4718206,32481.4346808935,191.64,192.62,94.578,860.235,1.1,0.18,15155.94,94.976,5.06,1.17933562771211,27542.1465422079,729.423397195965,12851.2525559855,162.498270633763,0.209334428054836,"East South","Southeast"
"34","AL",5,2009 Q2,2009,2,156019.3,4718206,33067.5048948689,193.16,191.4,95.003,881.737,1.1,0.18,15134.117,94.838,5.01,1.18463514389745,27913.6619111913,744.311026514952,12775.3402201194,163.05442312348,0.342251328305631,"East South","Southeast"
"35","AL",5,2009 Q3,2009,3,155440.1,4718206,32944.7463718201,188.98,186.37,95.291,796.542,0.9,0.16,15189.222,94.938,5.16,1.18822634545364,27725.9854554416,670.36217724654,12783.1048841129,159.04377202464,-2.45970089128019,"East South","Southeast"
"36","AL",5,2009 Q4,2009,4,155867.7,4718206,33035.3740383527,192.39,192.86,95.961,1056.716,1.5,0.12,15356.058,95.259,4.92,1.19658087685171,27608.1413947305,883.112893112827,12833.2804719417,160.783114390221,1.09362494578614,"East South","Southeast"
"37","AL",5,2010 Q1,2010,1,157933.1,4777058,33060.74575607,183.5,184.69,96.228,1112.375,1.7,0.13,15415.145,95.499,5,1.1999102199611,27552.6828641745,927.048525377229,12846.9153304651,152.928108242923,-4.88546709465637,"East South","Southeast"
"38","AL",5,2010 Q2,2010,2,160582.1,4782744,33575.307396758,183.13,181.34,96.456,1117.448,1.5,0.19,15557.277,95.943,4.92,1.20275325452641,27915.3743882227,929.075016670814,12934.720352202,152.258993530729,-0.437535466750932,"East South","Southeast"
"39","AL",5,2010 Q3,2010,3,163381.2,4787867,34124.0055331529,183,180.25,96.585,1087.751,1.3,0.19,15671.967,96.222,4.45,1.20436181355679,28333.6827430422,903.176261282808,13012.6734537661,151.947693741264,-0.204454122706377,"East South","Southeast"
"40","AL",5,2010 Q4,2010,4,164169.8,4792016,34259.0258463244,175.42,176,96.843,1039.671,0.9,0.19,15750.625,96.763,4.44,1.20757893161754,28370.0095698381,860.954901397107,13043.1432576438,145.265866608841,-4.39745215468745,"East South","Southeast"
"41","AL",5,2011 Q1,2011,1,166803.6,4794588,34789.975697599,170.7,171.93,97.214,1110.349,1.1,0.16,15712.754,97.283,4.85,1.2122050975111,28699.7437719326,915.97453457321,12962.1250003497,140.817754644393,-3.06204896462415,"East South","Southeast"
"42","AL",5,2011 Q2,2011,2,167219.1,4797098,34858.3872999885,172.79,171,97.761,1527.988,1.5,0.09,15825.096,97.922,4.65,1.21902588657788,28595.2806120015,1253.45000202535,12981.7554936631,141.744323810108,0.657991719904497,"East South","Southeast"
"43","AL",5,2011 Q3,2011,3,168544.8,4801502,35102.5158377524,174.74,172.03,98.265,1696.559,1.8,0.08,15820.7,98.553,4.29,1.22531048930121,28647.8538658158,1384.59518204854,12911.5845641887,142.608752251565,0.60985048164214,"East South","Southeast"
"44","AL",5,2011 Q4,2011,4,169203.6,4806340,35204.2510517358,171.41,172.05,98.596,1638.918,1.9,0.07,16004.107,98.703,4,1.22943787720086,28634.4285502962,1333.06288214532,13017.4182012658,139.421440626395,-2.23500421597379,"East South","Southeast"
"45","AL",5,2012 Q1,2012,1,171357.6,4810096,35624.5696551587,173.46,174.79,99.284,1619.192,2.1,0.1,16129.418,99.32,3.92,1.23801685869619,28775.5125505127,1307.89172104267,13028.431629749,140.111177631844,0.494713727207655,"East South","Southeast"
"46","AL",5,2012 Q2,2012,2,173000.4,4813502,35940.6519411439,179.45,177.45,99.753,1586.705,1.9,0.15,16198.807,99.713,3.79,1.24386503067485,28894.3342362834,1275.62473489519,13022.9619778052,144.268064118372,2.9668485818105,"East South","Southeast"
"47","AL",5,2012 Q3,2012,3,171345.9,4818371,35560.9603328594,176.73,174.05,100.052,1583.771,1.7,0.14,16220.667,100.225,3.55,1.24759339617936,28503.6458526965,1269.46087150682,13001.5652933674,141.656729300764,-1.81005743271509,"East South","Southeast"
"48","AL",5,2012 Q4,2012,4,175512.4,4823154,36389.549245162,177.54,178.28,100.476,1525.584,1.8,0.16,16239.138,100.737,3.36,1.25288044291486,29044.7100926093,1217.66127696166,12961.442643497,141.705460408456,0.0344008420444815,"East South","Southeast"
"49","AL",5,2013 Q1,2013,1,173553.2,4825627,35964.9015557978,177.7,179,100.865,1636.934,1.5,0.14,16382.964,101.139,3.5,1.25773105890568,28595.0651382418,1301.49763608784,13025.8085653497,141.286166658405,-0.295891032598431,"East South","Southeast"
"50","AL",5,2013 Q2,2013,2,174098.6,4828452,36056.8148963684,183.02,180.86,101.16,1884.689,1.4,0.12,16403.18,101.431,3.67,1.2614095466108,28584.5425803595,1494.11347413998,13003.8495776987,145.09165599051,2.69346208628198,"East South","Southeast"
"51","AL",5,2013 Q3,2013,3,175331.5,4832548,36281.3778569815,184.57,181.93,101.565,2147.705,1.5,0.08,16531.685,101.918,4.44,1.26645967379919,28647.8745494854,1695.83370432728,13053.463400384,145.736973563728,0.444765461398929,"East South","Southeast"
"52","AL",5,2013 Q4,2013,4,174678.7,4836537,36116.4816892748,181.29,182.07,102.004,2427.797,1.6,0.09,16663.649,102.517,4.29,1.27193376228241,28394.939076439,1908.74483561429,13101.0352065017,142.531007019333,-2.19983060303719,"East South","Southeast"
"53","AL",5,2014 Q1,2014,1,176503.8,4838823,36476.5977180814,182.62,183.81,102.399,2556.401,1.5,0.07,16616.54,102.937,4.36,1.27685919497232,28567.4394339716,2002.1009443061,13013.6040570709,143.022817800955,0.345055291411671,"East South","Southeast"
"54","AL",5,2014 Q2,2014,2,179454,4841012,37069.5218272543,185.75,183.55,102.829,2714.9,1.7,0.09,16841.475,103.512,4.23,1.2822210584069,28910.3985496162,2117.34160985714,13134.6111417985,144.865816063562,1.28860435764287,"East South","Southeast"
"55","AL",5,2014 Q3,2014,3,181869.1,4844753,37539.3957132593,188.06,185.53,103.298,2759.023,1.7,0.09,17047.098,103.957,4.14,1.28806923038556,29143.9270713909,2141.98347023176,13234.6131697419,146.001469147515,0.783934481447895,"East South","Southeast"
"56","AL",5,2014 Q4,2014,4,184004.2,4848531,37950.5050086305,187.98,188.76,103.546,2760.317,1.5,0.1,17143.038,104.123,3.96,1.29116165394783,29392.527955422,2137.85546647867,13277.2205150175,145.589825584764,-0.281944808606559,"East South","Southeast"
"57","AL",5,2015 Q1,2015,1,185344.3,4850046,38214.957136489,186.9,187.95,103.708,2745.584,1.3,0.11,17277.58,104.09,3.72,1.29318170482318,29551.1117996478,2123.12313865854,13360.5199760867,144.527253442357,-0.729839559968569,"East South","Southeast"
"58","AL",5,2015 Q2,2015,2,187154.1,4851811,38574.0705893119,194.17,191.95,104.152,2756.74,1.3,0.12,17405.669,104.675,3.82,1.29871814055564,29701.6491760164,2122.66227283201,13402.1913273293,149.508961133728,3.44689847258261,"East South","Southeast"
"59","AL",5,2015 Q3,2015,3,188934.3,4855287,38913.1064754771,194.93,192.4,104.52,2649.299,1.2,0.14,17463.222,105.048,3.95,1.30330689809966,29857.2090213104,2032.75146004592,13399.1633324914,149.565693455798,0.0379457670230131,"East South","Southeast"
"60","AL",5,2015 Q4,2015,4,188745.1,4858995,38844.4729825818,192.3,193.04,104.778,2725.944,1.2,0.16,17468.902,105.049,3.9,1.30652401616041,29731.1587863018,2086.40940869266,13370.5173298975,147.184435663975,-1.59211496754529,"East South","Southeast"
"61","AL",5,2016 Q1,2016,1,189554.1,4860966,38995.1503466595,194.14,195.11,105.169,2440.011,1.4,0.36,17556.839,104.941,3.74,1.31139957105093,29735.5216575294,1860.61598147743,13387.8639184931,148.040310737955,0.581498356207841,"East South","Southeast"
"62","AL",5,2016 Q2,2016,2,190430.8,4863176,39157.702702925,199.42,197.3,105.701,2487.012,1.5,0.37,17639.417,105.657,3.59,1.31803331836999,29709.1903195218,1886.91132867239,13383.1343670542,151.301182770267,2.20269196684141,"East South","Southeast"
"63","AL",5,2016 Q3,2016,3,191028.9,4866767,39251.7044682846,202.52,199.82,106.193,2371.183,1.7,0.4,17735.074,106.043,3.45,1.32416828769515,29642.5347389993,1790.69610867006,13393.36862603,152.941285395459,1.08399854856552,"East South","Southeast"
"64","AL",5,2016 Q4,2016,4,192244.9,4870326,39472.6964889003,201.3,202.14,106.649,2156.06,1.8,0.45,17824.231,106.551,3.84,1.32985435682578,29681.9695226758,1621.27528396891,13403.1451703813,151.369959399526,-1.02740472716096,"East South","Southeast"
"65","AL",5,2017 Q1,2017,1,195073.7,4872134,40038.6565722536,203.96,204.83,107.118,2158.542,1.8,0.7,17925.256,107.058,4.17,1.33570252880443,29975.7286587543,1616.03497294572,13420.0958772195,152.698670251498,0.877790320644669,"East South","Southeast"
"66","AL",5,2017 Q2,2017,2,196116.8,4873728,40239.5866162412,207.98,205.94,107.406,2344.812,1.6,0.95,18021.048,107.411,3.98,1.33929373036062,30045.378175112,1750.78248097872,13455.6353035026,155.290803865706,1.69754825627371,"East South","Southeast"
"67","AL",5,2017 Q3,2017,3,197431,4877330,40479.3196277471,211.33,208.42,107.785,2296.929,1.5,1.15,18163.558,107.973,3.88,1.34401965185296,30118.1010053979,1708.99956472608,13514.3544775989,157.237284223222,1.25344212861418,"East South","Southeast"
"68","AL",5,2017 Q4,2017,4,200511.2,4881108,41079.0336948086,211.77,212.73,108.392,2310.902,1.7,1.2,18322.464,108.713,3.92,1.35158860791062,30393.1488134629,1709.76729640564,13556.2432923463,156.682291313012,-0.352965209843146,"East South","Southeast"
"69","AL",5,2018 Q1,2018,1,203755.1,4883455,41723.5543278273,212.72,213.47,108.923,2281.018,1.8,1.45,18438.254,109.355,4.28,1.35820988577984,30719.5189526036,1679.42968452944,13575.4084792376,156.617914673669,-0.0410873742042007,"East South","Southeast"
"70","AL",5,2018 Q2,2018,2,205432.6,4886084,42044.4265796495,221.12,219.12,109.509,2151.047,2,1.74,18598.135,110.281,4.54,1.36551698339069,30790.116191195,1575.26198953511,13619.8489115963,161.931343725173,3.39260617955224,"East South","Southeast"
"71","AL",5,2018 Q3,2018,3,207198.6,4890145,42370.6454512085,224.93,221.73,110.064,2014.613,2,1.92,18732.72,110.767,4.57,1.37243752805626,30872.5494494577,1467.90870900567,13649.2332926297,163.890884212822,1.21010574146416,"East South","Southeast"
"72","AL",5,2018 Q4,2018,4,209433.8,4893977,42794.193761025,222.27,223.36,110.409,1895.798,1.9,2.22,18783.548,111.256,4.78,1.37673948825378,31083.7265336989,1377.02013792354,13643.5020279868,161.446665760943,-1.49136937274944,"East South","Southeast"
"73","AZ",6,2001 Q1,2001,1,140062.5,5160586,27140.8130782047,157.8,158.07,81.698,39.61,1.8,5.59,13222.69,79.204,7.01,1.0187291136715,26641.8351198279,38.8817787461137,12979.593713922,154.898881245563,0.863835319060842,"Mountain West","West"
"74","AZ",6,2001 Q2,2001,2,141162.3,5160586,27353.9284104557,161.01,160.5,82.044,38.569,1.9,4.33,13299.984,79.683,7.13,1.02304354331887,26737.79487598,37.7002525961679,13000.4085230364,157.383330408074,1.60391678915493,"Mountain West","West"
"75","AZ",6,2001 Q3,2001,3,141670.4,5160586,27452.3862212547,162.85,162.67,82.465,39.33,1.7,3.5,13244.784,80.004,6.96,1.02829318170482,26697.0419620414,38.2478467228521,12880.3576991936,158.369230582671,0.626432400459055,"Mountain West","West"
"76","AZ",6,2001 Q4,2001,4,142482.7,5160586,27609.7908260806,165.82,165.87,82.637,44.632,1.7,2.13,13280.859,80.268,6.77,1.03043792707866,26794.2300069988,43.313623098612,12888.5580111088,160.921871800767,1.61182902051373,"Mountain West","West"
"77","AZ",6,2002 Q1,2002,1,144552.5,5273477,27411.2317167592,166.53,166.89,82.862,43.722,1.5,1.73,13397.002,80.533,6.97,1.03324355329443,26529.3034051461,42.315289420965,12965.9671790688,161.172067775337,0.155476674345349,"Mountain West","West"
"78","AZ",6,2002 Q2,2002,2,145790.6,5273477,27646.0104026243,170.27,169.73,83.366,40.935,1.6,1.75,13478.152,80.821,6.81,1.03952815601776,26594.7682538308,39.378442770434,12965.6440010556,163.795467216851,1.62770105125815,"Mountain West","West"
"79","AZ",6,2002 Q3,2002,3,146615.9,5273477,27802.5105637135,172.75,172.45,83.745,39.416,1.9,1.74,13538.072,81.194,6.29,1.0442540775101,26624.2777141031,37.745603152427,12964.3467921906,165.429088303779,0.997354270350804,"Mountain West","West"
"80","AZ",6,2002 Q4,2002,4,149062,5273477,28266.3601263455,176.4,176.51,84.109,38.67,1.7,1.44,13559.032,81.654,6.08,1.04879295725473,26951.3252647446,36.8709569725,12928.225639016,168.193349106517,1.67096417630085,"Mountain West","West"
"81","AZ",6,2003 Q1,2003,1,151462.3,5396255,28068.0397794396,179.46,179.96,84.293,42.867,1.7,1.25,13634.253,82.025,5.84,1.05108733602673,26703.8131060935,40.7834806211666,12971.5700424472,170.737477133333,1.51262106399033,"Mountain West","West"
"82","AZ",6,2003 Q2,2003,2,153607.4,5396255,28465.556205183,183.47,182.83,84.558,41.174,1.4,1.25,13751.543,82.266,5.51,1.05439174023642,26997.1350484976,39.0500024125452,13042.1573645072,174.005536081743,1.91408412685989,"Mountain West","West"
"83","AZ",6,2003 Q3,2003,3,155817.3,5396255,28875.0809589243,187.27,186.76,84.897,43.593,1.3,1.02,13985.073,82.712,6.03,1.05861888373485,27276.1816387139,41.1791256228135,13210.6778132089,176.900301777448,1.66360551560002,"Mountain West","West"
"84","AZ",6,2003 Q4,2003,4,159813.2,5396255,29615.5759874209,192.73,193.04,85.218,43.12,1.4,1,14145.645,83.201,5.92,1.06262157713602,27870.2942088198,40.5788861508132,13312.024999648,181.372187566007,2.52791303554991,"Mountain West","West"
"85","AZ",6,2004 Q1,2004,1,163796.4,5510364,29725.1506434058,198.57,199.24,85.702,45.462,1.7,1,14221.147,83.82,5.6,1.06865679086239,27815.4323236164,42.5412540197428,13307.4969640382,185.812696553173,2.44828550989902,"Mountain West","West"
"86","AZ",6,2004 Q2,2004,2,167634.7,5510364,30421.7107980525,206.69,205.88,86.238,46.064,2,1.01,14329.523,84.504,6.11,1.07534041598085,28290.3072793968,42.8366676407152,13325.569082168,192.20890141237,3.4422862257787,"Mountain West","West"
"87","AZ",6,2004 Q3,2004,3,170942.3,5510364,31021.9615255907,217.15,216.21,86.605,46.777,2,1.43,14464.984,85.056,5.89,1.07991670407502,28726.2539865628,43.3153777726459,13394.536768824,201.080323306968,4.61551043131189,"Mountain West","West"
"88","AZ",6,2004 Q4,2004,4,176181.5,5510364,31972.7517093245,228.21,229,86.994,45.665,2.1,1.95,14609.876,85.712,5.74,1.08476732006584,29474.294733901,42.0965852817436,13468.2117812263,210.376912890544,4.62332138256196,"Mountain West","West"
"89","AZ",6,2005 Q1,2005,1,180104.5,5652404,31863.345224439,244.02,244.91,87.6,50.438,2.2,2.47,14771.602,86.391,5.77,1.09232380667365,29170.2378267022,46.1749526027397,13523.0981049315,223.395295890411,6.18812341192593,"Mountain West","West"
"90","AZ",6,2005 Q2,2005,2,185768.7,5652404,32865.4321241015,269.48,268.22,88.032,46.543,2.1,2.94,14839.782,86.996,5.71,1.09771060900793,29939.9785830658,42.4000639312977,13518.8472063795,245.492753544166,9.89163964517632,"Mountain West","West"
"91","AZ",6,2005 Q3,2005,3,190964.9,5652404,33784.7223942238,290.94,289.28,88.387,47.08,2.1,3.46,14972.054,87.783,5.76,1.10213726370393,30653.8246249694,42.7170022740901,13584.5638225531,263.978008530666,7.5298576921843,"Mountain West","West"
"92","AZ",6,2005 Q4,2005,4,195707.9,5652404,34623.834389757,302.35,303.97,88.89,44.756,2.2,3.98,15066.597,88.489,6.23,1.10840939697741,31237.4060380352,40.3785822477219,13592.9892340196,272.7782720216,3.33371084201934,"Mountain West","West"
"93","AZ",6,2006 Q1,2006,1,204036,5839077,34943.1939328767,314.24,315.46,89.41,47.149,2.1,4.46,15267.026,89.107,6.25,1.1148935108983,31342.1807475784,42.2901376132424,13693.7078301756,281.856515378593,3.32806689100017,"Mountain West","West"
"94","AZ",6,2006 Q2,2006,2,207287.3,5839077,35500.0113887863,320.82,319.09,90,44.73,2.3,4.91,15302.705,89.852,6.6,1.12225048630854,31632.8768148345,39.857412,13635.7303353333,285.872008,1.42465843516631,"Mountain West","West"
"95","AZ",6,2006 Q3,2006,3,210883.7,5839077,36115.9306513684,316.72,314.54,90.527,44.925,2.5,5.25,15326.368,90.481,6.56,1.12882188637837,31994.3572030128,39.7981298397163,13577.3129356766,280.575708020811,-1.85268226023323,"Mountain West","West"
"96","AZ",6,2006 Q4,2006,4,214300.8,5839077,36701.1430059922,318.34,320.58,91.011,41.714,2.3,5.25,15456.928,90.815,6.24,1.13485710010474,32339.8805035496,36.7570507301315,13620.1535845997,280.511088110228,-0.0230311850726161,"Mountain West","West"
"97","AZ",6,2007 Q1,2007,1,217982.8,6029141,36154.8684961921,317.23,318.53,91.584,44.607,2.4,5.26,15493.328,91.708,6.21,1.14200209486757,31659.1962997971,39.060348663522,13566.8122410901,277.784078878407,-0.972157375379789,"Mountain West","West"
"98","AZ",6,2007 Q2,2007,2,220343.8,6029141,36546.4665696158,315.76,313.78,91.973,42.498,2.1,5.25,15582.085,92.301,6.36,1.1468527108584,31866.7482088973,37.0561970143412,13586.823183543,275.327421743338,-0.88437650746152,"Mountain West","West"
"99","AZ",6,2007 Q3,2007,3,222067.5,6029141,36832.3613596033,308.76,306.5,92.368,42.909,2,5.07,15666.738,92.776,6.55,1.15177814354831,31978.6944785504,37.2545704573012,13602.2185242508,268.072459726312,-2.63503067405639,"Mountain West","West"
"100","AZ",6,2007 Q4,2007,4,222549.5,6029141,36912.3064131358,288.74,291.01,92.963,42.05,2.3,4.5,15761.967,93.145,6.22,1.15919746620779,31842.9840378198,36.2750965437862,13597.3097418543,249.086120714693,-7.08253993379374,"Mountain West","West"
"101","AZ",6,2008 Q1,2008,1,222068.7,6167681,36005.2181687088,276.45,277.58,93.519,44.891,2.1,3.18,15671.383,93.489,5.87,1.16613048032321,30875.8057320734,38.4956921695057,13438.7903107176,237.066095659705,-4.82565026927188,"Mountain West","West"
"102","AZ",6,2008 Q2,2008,2,228910.1,6167681,37114.4519309608,263.17,261.51,93.912,45.035,2.2,2.09,15752.308,93.99,6.09,1.17103097411342,31693.8259972669,38.4575651673907,13451.6578538206,224.733594428827,-5.20213622136043,"Mountain West","West"
"103","AZ",6,2008 Q3,2008,3,223024.7,6167681,36160.2197000785,244.26,242.38,94.43,45.977,2.2,1.94,15667.032,94.69,6.32,1.17749014913462,30709.5730071746,39.0466111617071,13305.4463440856,207.441225881605,-7.6946077381849,"Mountain West","West"
"104","AZ",6,2008 Q4,2008,4,219379.8,6167681,35569.2520414075,224.51,226.3,94.593,314.799,1.6,0.51,15328.027,94.986,5.84,1.17952266945982,30155.6324116236,266.886773905046,12995.1101380863,190.339707589356,-8.244030674023,"Mountain West","West"
"105","AZ",6,2009 Q1,2009,1,211482,6280362,33673.5366528235,214.99,215.96,94.578,860.235,1.1,0.18,15155.94,94.976,5.06,1.17933562771211,28552.9715727742,729.423397195965,12851.2525559855,182.297553765146,-4.22515823212285,"Mountain West","West"
