GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "95000","Southeast",5,SQINC5H,10,"...","Personal income (thousands of dollars, seasonally adjusted)","Thousands of dollars",31165897,32551525,33306017,33343361,32668057,32178373,31961761,32044297,35002509,35216749,36414721,37643565,39485168,41172852,42088296,42956032,43207068,43790528,45002600,45365784,46271008,46585860,46478968,46403736,46421280,46071796,46369860,47027824,48601780,49981860,51189320,52014656,53582140,54206360,54830048,55707860,56879000,57549756,58081492,58033724
 "95000","Southeast",5,SQINC5H,35,"..."," Earnings by place of work","Thousands of dollars",26710030,28114182,28885562,28939758,28046807,27394535,26946215,26748987,28020357,29321745,30953965,32087893,34037760,35586224,36375296,37177056,37496060,37909436,38892384,39185024,39995820,40166760,39983276,39746228,39579052,39109020,39237824,39675852,41114952,42373372,43400616,44098908,45330568,45843504,46262008,46953668,47948008,48310680,48703864,48299088
 "95000","Southeast",5,SQINC5H,36,"..."," Less: Contributions for government social insurance 2/","Thousands of dollars",718449,674773,679533,664969,760314,741962,694906,646818,754048,745016,760168,799484,910356,923080,908364,930228,980236,964608,974988,998420,997152,1008780,1018528,1009288,1156056,1155480,1162096,1174644,1279756,1301040,1319508,1323376,1419800,1434628,1438212,1459728,1673384,1681524,1695668,1672444
 "95000","Southeast",5,SQINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",257500,246092,256872,253056,255752,240612,236184,230536,316844,318716,324956,347420,399932,397420,385544,391168,432424,418208,424388,429948,444052,452764,448396,443436,526108,519392,526108,532224,580956,591972,600520,606624,648296,653784,654392,661716,777892,776652,786588,774172
 "95000","Southeast",5,SQINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",460949,428681,422661,411913,504562,501350,458722,416282,437204,426300,435212,452064,510424,525660,522820,539060,547812,546400,550600,568472,553100,556016,570132,565852,629948,636088,635988,642420,698800,709068,718988,716752,771504,780844,783820,798012,895492,904872,909080,898272
 "95000","Southeast",5,SQINC5H,42,"..."," Plus: Adjustment for residence 3/","Thousands of dollars",174556,178264,181064,183432,212000,213092,215876,217288,236132,242072,255460,270836,276828,289384,297736,305948,337820,344904,350148,356928,378900,381192,380224,379240,379168,379056,381180,387400,410272,418832,427628,435512,446456,453396,460488,467892,484460,490276,497328,504096
 "95000","Southeast",5,SQINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",26166137,27617673,28387093,28458221,27498493,26865665,26467185,26319457,27502441,28818801,30449257,31559245,33404232,34952528,35764668,36552776,36853644,37289732,38267544,38543532,39377568,39539172,39344972,39116180,38802164,38332596,38456908,38888608,40245468,41491164,42508736,43211044,44357224,44862272,45284284,45961832,46759084,47119432,47505524,47130740
 "95000","Southeast",5,SQINC5H,46,"..."," Plus: Dividends, interest, and rent 4/","Thousands of dollars",2975132,2970780,3049312,3116656,3116620,3161868,3218840,3321108,3566624,3642564,3788892,3903824,3859916,3951168,4014100,4096400,4126540,4268444,4339092,4456216,4568084,4753192,4832268,4915704,5141304,5163420,5284136,5379712,5580964,5660568,5799656,5895600,6273732,6365412,6476860,6651256,6831656,6964268,7062944,7108592
 "95000","Southeast",5,SQINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",2024628,1963072,1869612,1768484,2052944,2150840,2275736,2403732,3933444,2755384,2176572,2180496,2221020,2269156,2309528,2306856,2226884,2232352,2395964,2366036,2325356,2293496,2301728,2371852,2477812,2575780,2628816,2759504,2775348,2830128,2880928,2908012,2951184,2978676,3068904,3094772,3288260,3466056,3513024,3794392
 "95000","Southeast",5,SQINC5H,50,"..."," Wages and salaries","Thousands of dollars",18514768,18705256,19421272,19591904,19292300,19101336,18908708,18806364,19548868,20480108,21619472,22648996,23921136,24801024,25279696,25813448,26671248,26837176,27406608,28341160,28667548,29033872,29069564,28906204,28624932,28551624,28605672,29143928,29859536,30611724,31269352,31951504,33163764,33786224,34119076,34850052,35659076,35895184,36238636,36134040
 "95000","Southeast",5,SQINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",1359594,1350778,1363174,1365586,1462071,1489251,1482579,1485243,1591645,1673769,1790177,1924421,2147220,2261448,2353584,2455948,2480396,2529988,2576204,2605856,2641752,2653708,2687176,2701848,2745648,2746172,2770568,2801760,2874300,2922016,2979488,3012084,3140088,3207128,3279120,3349676,3541844,3620596,3695992,3756776
 "95000","Southeast",5,SQINC5H,61,"...","  Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",898645,922097,940513,953673,957509,987901,1023857,1068961,1154441,1247469,1354965,1472357,1636796,1735788,1830764,1916888,1932584,1983588,2025604,2037384,2088652,2097692,2117044,2135996,2115700,2110084,2134580,2159340,2175500,2212948,2260500,2295332,2368584,2426284,2495300,2551664,2646352,2715724,2786912,2858504
 "95000","Southeast",5,SQINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",460949,428681,422661,411913,504562,501350,458722,416282,437204,426300,435212,452064,510424,525660,522820,539060,547812,546400,550600,568472,553100,556016,570132,565852,629948,636088,635988,642420,698800,709068,718988,716752,771504,780844,783820,798012,895492,904872,909080,898272
 "95000","Southeast",5,SQINC5H,70,"..."," Proprietors' income 6/","Thousands of dollars",6835668,8058148,8101116,7982268,7292436,6803948,6554928,6457380,6879844,7167868,7544316,7514476,7969404,8523752,8742016,8907660,8344416,8542272,8909572,8238008,8686520,8479180,8226536,8138176,8208472,7811224,7861584,7730164,8381116,8839632,9151776,9135320,9026716,8850152,8863812,8753940,8747088,8794900,8769236,8408272
 "95000","Southeast",5,SQINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",3277308,4435244,4402536,4151260,3577400,3072196,2859808,2762568,2912828,3112156,3367052,3476316,3640916,3968208,4017420,4198528,3528428,3645292,3960544,3129132,3586728,3388176,3232816,3051412,3171272,2663608,2725608,2460100,2866676,3306248,3464720,3351656,3077084,2862576,2758772,2608096,2361956,2381624,2259224,2041608
 "95000","Southeast",5,SQINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",3558360,3622904,3698580,3831008,3715036,3731752,3695120,3694812,3967016,4055712,4177264,4038160,4328488,4555544,4724596,4709132,4815988,4896980,4949028,5108876,5099792,5091004,4993720,5086764,5037200,5147616,5135976,5270064,5514440,5533384,5687056,5783664,5949632,5987576,6105040,6145844,6385132,6413276,6510012,6366664
 "95000","Southeast",5,SQINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",3838404,4984416,5011024,4798524,4130628,3612020,3414720,3335704,3483204,3673780,3936868,4036788,4234156,4574168,4630220,4799208,4141396,4259256,4568692,3697668,4180620,3982996,3826224,3614696,3772912,3246888,3287104,3018720,3446696,3879600,4051248,3939008,3674224,3472744,3366156,3209852,2977900,2986608,2880148,2670060
 "95000","Southeast",5,SQINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",22871626,23129766,23874538,24141234,23916179,23782515,23531495,23413283,24537153,25647965,27017097,28051105,29803604,31012056,31745076,32377848,33354664,33650180,34323692,35487356,35815200,36183764,36157052,36131532,35806140,35862132,35950720,36657132,37668256,38493772,39349368,40159900,41656344,42370760,42895852,43743816,44970108,45324072,45823716,45629028
 "95000","Southeast",5,SQINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",18996257,19185613,19818901,19952293,19564849,19332341,18997045,18847485,19875065,20840305,21915077,22530761,23552140,24300612,24605408,24884436,25764396,25859252,26389936,27503252,27704728,28093660,28081588,28032608,27708312,27735604,27747816,28401268,29430404,30180716,30946420,31647024,32984076,33573548,33956332,34711368,35719444,35934752,36274564,35879856
 "95000","Southeast",5,SQINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",145081,151729,153721,159173,153689,150241,148777,151593,152577,157917,164089,169549,167668,175352,181216,188000,188236,191552,191908,198072,199972,199752,201788,208368,210736,213448,220572,222100,222592,221800,220404,223204,230896,232836,233844,236132,235460,232220,233164,234344
 "95000","Southeast",5,SQINC5H,200,"B","   Mining","Thousands of dollars",1185792,1117836,1251324,1235664,1082964,1033116,887908,822564,883908,1091548,1144888,1173132,1173364,1185040,1225996,1248944,1196356,1085292,1122864,1186120,1131956,1133528,1156840,1116188,1029812,993720,980828,1001332,1068996,1121860,1142236,1180424,1295900,1357828,1322296,1371796,1416172,1427752,1453456,1387296
 "95000","Southeast",5,SQINC5H,300,"C","   Construction","Thousands of dollars",1457076,1556896,1647952,1647084,1621220,1562196,1553052,1575008,1644200,1750436,1883928,1973624,2230948,2315552,2346748,2388060,2746432,2757852,2838420,2890064,2862248,2829348,2828240,2879224,2560204,2564336,2525076,2561100,2516100,2598024,2643340,2624960,2794316,2919744,2986764,3010632,3152504,3193008,3179612,3168936
 "95000","Southeast",5,SQINC5H,400,"D","   Manufacturing","Thousands of dollars",5850676,5864904,6040432,6044304,5866388,5630860,5628040,5496684,5893140,6302788,6791316,7217136,7340468,7579700,7557276,7617584,7777648,7796136,7949668,8620028,8771296,8912612,8828700,8578584,8710312,8633348,8552440,8833620,9284224,9579272,9765512,10079604,10296260,10446296,10535852,10962516,11204116,11145268,11153976,10892740
 "95000","Southeast",5,SQINC5H,500,"E","   Transportation and public utilities","Thousands of dollars",2205688,2170856,2276060,2274664,2205788,2297212,2185152,2122772,2196508,2262508,2397080,2447736,2591776,2728148,2674444,2715412,2832140,2816316,2913180,2964532,2925780,3043936,3059272,3050000,3018636,3000156,3014856,3038304,3041720,3134464,3234276,3302352,3494372,3530416,3490008,3590108,3723860,3776068,3813584,3786864
 "95000","Southeast",5,SQINC5H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",4775004,4858500,4944368,5071140,5072092,5089448,4982156,4940704,5209672,5287956,5462412,5354572,5717964,5974944,6163268,6166536,6328184,6456904,6511596,6681592,6681960,6738712,6687608,6814468,6829252,6916280,6899916,6990732,7280216,7323676,7526772,7670824,7981784,8067116,8224716,8244504,8440584,8485600,8653216,8557248
 "95000","Southeast",5,SQINC5H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",720824,744328,763420,768440,797308,804512,812172,846760,903700,955156,994456,1030916,1053624,1056208,1066548,1096356,1154664,1178996,1211852,1241136,1298716,1323748,1354712,1384456,1417620,1452156,1502960,1547348,1608020,1650980,1698672,1724160,1862204,1887432,1910428,1947596,2010692,2044792,2079188,2109924
 "95000","Southeast",5,SQINC5H,800,"I","   Services","Thousands of dollars",2656116,2720564,2741624,2751824,2765400,2764756,2799788,2891400,2991360,3031996,3076908,3164096,3276328,3285668,3389912,3463544,3540736,3576204,3650448,3721708,3832800,3912024,3964428,4001320,3931740,3962160,4051168,4206732,4408536,4550640,4715208,4841496,5028344,5131880,5252424,5348084,5536056,5630044,5708368,5742504
 "95000","Southeast",5,SQINC5H,900,"...","  Government and government enterprises","Thousands of dollars",3875369,3944153,4055637,4188941,4351330,4450174,4534450,4565798,4662088,4807660,5102020,5520344,6251464,6711444,7139668,7493412,7590268,7790928,7933756,7984104,8110472,8090104,8075464,8098924,8097828,8126528,8202904,8255864,8237852,8313056,8402948,8512876,8672268,8797212,8939520,9032448,9250664,9389320,9549152,9749172
 "95000","Southeast",5,SQINC5H,910,"...","   Federal civilian","Thousands of dollars",1351868,1355000,1368472,1395536,1454688,1479480,1480928,1466220,1464944,1477896,1537236,1644672,1801088,1924632,2030472,2116364,2162152,2209284,2231868,2228308,2249868,2229044,2213320,2198396,2210344,2203464,2216316,2243152,2287152,2326836,2366188,2399536,2473376,2508652,2545908,2575996,2621952,2671240,2732956,2811652
 "95000","Southeast",5,SQINC5H,920,"...","   Military","Thousands of dollars",1194540,1217664,1244444,1286760,1342772,1396720,1433112,1460484,1496084,1600308,1793836,2073912,2589216,2889112,3141804,3345820,3354060,3466420,3523132,3520276,3579148,3543516,3520084,3497872,3438548,3406988,3391524,3370988,3265436,3259024,3264540,3270416,3283332,3295240,3305292,3289688,3370848,3368688,3375416,3401472
