GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "93000","Great Lakes",3,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",31285536,31689888,32774404,32958188,32027580,31456188,31247868,30972572,32255136,33809452,35786856,37489940,39159184,40389336,40731420,41322356,42047480,42287712,43202384,45378320,47142800,47935648,47900552,47421316,45907752,45752724,45779496,46872996,48463088,49877844,51004484,52297424,52373528,53321928,53911272,55373744,55132260,55378368,55792832,55381600
 "93000","Great Lakes",3,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",352572,345132,382412,406776,346412,337992,347396,358796,336552,331300,336068,330372,343964,351164,355024,347804,340988,341468,338160,316100,311988,312432,311528,295704,295104,285920,274976,273220,276280,272824,278888,279296,276424,282528,281204,278600,287712,282508,289892,293356
 "93000","Great Lakes",3,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",30932964,31344756,32391992,32551412,31681168,31118196,30900472,30613776,31918584,33478152,35450788,37159568,38815220,40038172,40376396,40974552,41706492,41946244,42864224,45062220,46830812,47623216,47589024,47125612,45612648,45466804,45504520,46599776,48186808,49605020,50725596,52018128,52097104,53039400,53630068,55095144,54844548,55095860,55502940,55088244
 "93000","Great Lakes",3,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",28102304,28451844,29384156,29430088,28548640,27936588,27647048,27335304,28655880,30141568,31978980,33523420,34938736,35977804,36118864,36549728,37233672,37377036,38193780,40315152,42104568,42873120,42829192,42314768,40772728,40555348,40498780,41525476,43064660,44410664,45457016,46641032,46619224,47453576,47924792,49292484,49024428,49164304,49448572,48898584
 "93000","Great Lakes",3,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",35356,36764,37708,38184,37444,36976,37444,38372,39216,40620,42044,43428,45856,47284,48252,49680,54456,54968,55980,55980,56088,57100,58128,59144,61684,62752,62740,62208,65788,65236,65236,66336,68100,69216,69784,69784,73644,73068,73644,74824
 "93000","Great Lakes",3,SQINC7H,200,"B","   Mining","Thousands of dollars",407612,381776,430036,425148,407824,389488,330616,303580,327696,406488,425960,437416,417560,422288,436952,446888,426392,386304,400408,423752,422252,422252,430672,414716,394468,381680,375536,383444,389564,407804,413036,425612,435532,455564,443624,460676,455156,461476,470740,448832
 "93000","Great Lakes",3,SQINC7H,300,"C","   Construction","Thousands of dollars",1458600,1547904,1611816,1617064,1593552,1512912,1491012,1500652,1497752,1611016,1768228,1877256,2083200,2180164,2218072,2264788,2371040,2370156,2449040,2501964,2623416,2588360,2602204,2661284,2720860,2746556,2719916,2778904,2851592,2975728,3015868,2989112,3138360,3301768,3370576,3388752,3271136,3296172,3269284,3270224
 "93000","Great Lakes",3,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",14823136,14918216,15417968,15426968,14777084,14164024,14128352,13799508,14759948,15751672,16929496,18055260,18750848,19418612,19409496,19552424,19943560,19988580,20414312,22173796,23454092,23874848,23662480,22995044,21522224,21271296,21078660,21768104,22999740,23778584,24248008,25051584,24527004,24858476,25083668,26094476,25795492,25667788,25687612,25127380
 "93000","Great Lakes",3,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",2833556,2790292,2936164,2937012,2860448,2982904,2829864,2743108,2871968,2955816,3132180,3195292,3308712,3493168,3418528,3462272,3545668,3521060,3646568,3711024,3713280,3865588,3880928,3859636,3719532,3690104,3705236,3742224,3795420,3921796,4050704,4140608,4231220,4271580,4214388,4333816,4372300,4429820,4474000,4439828
 "93000","Great Lakes",3,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",5150364,5277076,5406460,5426840,5344232,5321468,5272388,5279404,5415988,5575252,5826036,5933384,6204960,6274108,6316656,6401760,6419456,6532856,6619888,6759676,6944348,7068952,7148176,7230960,7223368,7198512,7228688,7298812,7447920,7624836,7851516,8017760,8169284,8292276,8391344,8483348,8524188,8612852,8768276,8781456
